trip_id,arrival_time,departure_time,stop_id,stop_sequence,timepoint
63_4_5314_0_17:00,17:21:00,17:21:00,16944,12,0
63_4_5314_0_17:00,17:22:00,17:22:00,17353,13,0
63_4_5314_0_17:00,17:24:00,17:24:00,17352,14,0
63_4_5314_0_17:00,17:27:00,17:27:00,16945,15,0
63_4_5314_0_17:00,17:28:00,17:28:00,16947,16,0
63_4_5314_0_17:00,17:29:00,17:29:00,16851,17,0
63_4_5314_0_17:00,17:34:00,17:34:00,16948,18,0
63_4_5314_0_17:00,17:35:00,17:35:00,16949,19,0
63_4_5314_0_17:00,17:38:00,17:38:00,17110,20,0
63_4_5314_0_17:00,17:40:00,17:40:00,17373,21,0
63_4_5314_0_17:00,17:41:00,17:41:00,17368,22,0
63_4_5314_0_17:00,17:42:00,17:42:00,16848,23,1
63_4_5314_1_07:10,07:10:00,07:10:00,16848,1,1
63_4_5314_1_07:10,07:11:00,07:11:00,17368,2,0
63_4_5314_1_07:10,07:12:00,07:12:00,17373,3,0
63_4_5314_1_07:10,07:14:00,07:14:00,17110,4,0
63_4_5314_1_07:10,07:17:00,07:17:00,16949,5,0
63_4_5314_1_07:10,07:18:00,07:18:00,16948,6,0
63_4_5314_1_07:10,07:23:00,07:23:00,16851,7,0
63_4_5314_1_07:10,07:24:00,07:24:00,16947,8,0
63_4_5314_1_07:10,07:25:00,07:25:00,16945,9,0
63_4_5314_1_07:10,07:27:00,07:27:00,17352,10,0
63_4_5314_1_07:10,07:30:00,07:30:00,17353,11,0
63_4_5314_1_07:10,07:31:00,07:31:00,16944,12,0
63_4_5314_1_07:10,07:33:00,07:33:00,17354,13,0
63_4_5314_1_07:10,07:34:00,07:34:00,16943,14,0
63_4_5314_1_07:10,07:37:00,07:37:00,16941,15,0
63_4_5314_1_07:10,07:38:00,07:38:00,16942,16,0
63_4_5314_1_07:10,07:39:00,07:39:00,16941,17,0
63_4_5314_1_07:10,07:41:00,07:41:00,17355,18,0
63_4_5314_1_07:10,07:43:00,07:43:00,17356,19,0
63_4_5314_1_07:10,07:48:00,07:48:00,17359,20,0
63_4_5314_1_07:10,07:50:00,07:50:00,17357,21,0
63_4_5314_1_07:10,07:51:00,07:51:00,17358,22,0
63_4_5314_1_07:10,07:52:00,07:52:00,16816,23,1
63_4_5327_0_11:15,11:15:00,11:15:00,16814,1,1
63_4_5327_0_11:15,11:15:00,11:15:00,17306,2,0
63_4_5327_0_11:15,11:15:00,11:15:00,17305,3,0
63_4_5327_0_11:15,11:16:00,11:16:00,17304,4,0
63_4_5327_0_11:15,11:17:00,11:17:00,17303,5,0
63_4_5327_0_11:15,11:18:00,11:18:00,17302,6,0
63_4_5327_0_11:15,11:25:00,11:25:00,17066,7,0
63_4_5327_0_11:15,11:27:00,11:27:00,17075,8,0
63_4_5327_0_11:15,11:27:00,11:27:00,17067,9,0
63_4_5327_0_11:15,11:29:00,11:29:00,17068,10,0
63_4_5327_0_11:15,11:31:00,11:31:00,17069,11,0
63_4_5327_0_11:15,11:32:00,11:32:00,17301,12,0
63_4_5327_0_11:15,11:33:00,11:33:00,17300,13,0
63_4_5327_0_11:15,11:38:00,11:38:00,17070,14,0
63_4_5327_0_11:15,11:41:00,11:41:00,17071,15,0
63_4_5327_0_11:15,11:45:00,11:45:00,17072,16,0
63_4_5327_0_11:15,11:50:00,11:50:00,17074,17,0
63_4_5327_0_11:15,11:55:00,11:55:00,17073,18,0
63_4_5327_0_11:15,11:56:00,11:56:00,17266,19,0
63_4_5327_0_11:15,12:00:00,12:00:00,16821,20,1
63_4_5327_0_16:30,16:30:00,16:30:00,16814,1,1
63_4_5327_0_16:30,16:30:00,16:30:00,17306,2,0
63_4_5327_0_16:30,16:30:00,16:30:00,17305,3,0
63_4_5327_0_16:30,16:31:00,16:31:00,17304,4,0
63_4_5327_0_16:30,16:32:00,16:32:00,17303,5,0
63_4_5327_0_16:30,16:33:00,16:33:00,17302,6,0
63_4_5327_0_16:30,16:40:00,16:40:00,17066,7,0
63_4_5327_0_16:30,16:42:00,16:42:00,17075,8,0
63_4_5327_0_16:30,16:42:00,16:42:00,17067,9,0
63_4_5327_0_16:30,16:44:00,16:44:00,17068,10,0
63_4_5327_0_16:30,16:46:00,16:46:00,17069,11,0
63_4_5327_0_16:30,16:47:00,16:47:00,17301,12,0
63_4_5327_0_16:30,16:48:00,16:48:00,17300,13,0
63_4_5327_0_16:30,16:53:00,16:53:00,17070,14,0
63_4_5327_0_16:30,16:56:00,16:56:00,17071,15,0
63_4_5327_0_16:30,17:00:00,17:00:00,17072,16,0
63_4_5327_0_16:30,17:05:00,17:05:00,17074,17,0
63_4_5327_0_16:30,17:10:00,17:10:00,17073,18,0
63_4_5327_0_16:30,17:11:00,17:11:00,17266,19,0
63_4_5327_0_16:30,17:15:00,17:15:00,16821,20,1
63_4_5327_1_08:50,08:50:00,08:50:00,16821,1,1
63_4_5327_1_08:50,08:51:00,08:51:00,17266,2,0
63_4_5327_1_08:50,08:55:00,08:55:00,17073,3,0
63_4_5327_1_08:50,08:59:00,08:59:00,17074,4,0
63_4_5327_1_08:50,09:05:00,09:05:00,17072,5,0
63_4_5327_1_08:50,09:08:00,09:08:00,17071,6,0
63_4_5327_1_08:50,09:12:00,09:12:00,17070,7,0
63_4_5327_1_08:50,09:13:00,09:13:00,17300,8,0
63_4_5327_1_08:50,09:14:00,09:14:00,17301,9,0
63_4_5327_1_08:50,09:16:00,09:16:00,17069,10,0
63_4_5327_1_08:50,09:19:00,09:19:00,17068,11,0
63_4_5327_1_08:50,09:21:00,09:21:00,17067,12,0
63_4_5327_1_08:50,09:23:00,09:23:00,17075,13,0
63_4_5327_1_08:50,09:25:00,09:25:00,17066,14,0
63_4_5327_1_08:50,09:26:00,09:26:00,17302,15,0
63_4_5327_1_08:50,09:27:00,09:27:00,17303,16,0
63_4_5327_1_08:50,09:28:00,09:28:00,17304,17,0
63_4_5327_1_08:50,09:29:00,09:29:00,17305,18,0
63_4_5327_1_08:50,09:29:00,09:29:00,17306,19,0
63_4_5327_1_08:50,09:35:00,09:35:00,16814,20,1
63_4_5327_1_13:40,13:40:00,13:40:00,16821,1,1
63_4_5327_1_13:40,13:41:00,13:41:00,17266,2,0
63_4_5327_1_13:40,13:45:00,13:45:00,17073,3,0
63_4_5327_1_13:40,13:49:00,13:49:00,17074,4,0
63_4_5327_1_13:40,13:55:00,13:55:00,17072,5,0
63_4_5327_1_13:40,13:57:00,13:57:00,17071,6,0
63_4_5327_1_13:40,14:02:00,14:02:00,17070,7,0
63_4_5327_1_13:40,14:03:00,14:03:00,17300,8,0
63_4_5327_1_13:40,14:04:00,14:04:00,17301,9,0
63_4_5327_1_13:40,14:06:00,14:06:00,17069,10,0
63_4_5327_1_13:40,14:09:00,14:09:00,17068,11,0
63_4_5327_1_13:40,14:11:00,14:11:00,17067,12,0
63_4_5327_1_13:40,14:13:00,14:13:00,17075,13,0
63_4_5327_1_13:40,14:15:00,14:15:00,17066,14,0
63_4_5327_1_13:40,14:16:00,14:16:00,17302,15,0
63_4_5327_1_13:40,14:17:00,14:17:00,17303,16,0
63_4_5327_1_13:40,14:18:00,14:18:00,17304,17,0
63_4_5327_1_13:40,14:19:00,14:19:00,17305,18,0
63_4_5327_1_13:40,14:19:00,14:19:00,17306,19,0
63_4_5327_1_13:40,14:25:00,14:25:00,16814,20,1
63_4_5330_0_08:44,08:44:00,08:44:00,17098,1,1
63_4_5330_0_08:44,08:46:00,08:46:00,17097,2,0
63_4_5330_0_08:44,08:49:00,08:49:00,17099,3,0
63_4_5330_0_08:44,08:55:00,08:55:00,17100,4,0
63_4_5330_0_08:44,08:58:00,08:58:00,17326,5,0
63_4_5330_0_08:44,09:00:00,09:00:00,16819,6,1
63_4_5330_0_13:46,13:46:00,13:46:00,17098,1,1
63_4_5330_0_13:46,13:48:00,13:48:00,17097,2,0
63_4_5330_0_13:46,13:56:00,13:56:00,17100,3,0
63_4_5330_0_13:46,13:59:00,13:59:00,17326,4,0
63_4_5330_0_13:46,14:00:00,14:00:00,16819,5,1
63_4_5330_1_08:30,08:30:00,08:30:00,16819,1,1
63_4_5330_1_08:30,08:31:00,08:31:00,17326,2,0
63_4_5330_1_08:30,08:34:00,08:34:00,17100,3,0
63_4_5330_1_08:30,08:42:00,08:42:00,17097,4,0
63_4_5330_1_08:30,08:44:00,08:44:00,17098,5,1
63_4_5330_1_13:30,13:30:00,13:30:00,16819,1,1
63_4_5330_1_13:30,13:31:00,13:31:00,17326,2,0
63_4_5330_1_13:30,13:34:00,13:34:00,17100,3,0
63_4_5330_1_13:30,13:39:00,13:39:00,17099,4,0
63_4_5330_1_13:30,13:43:00,13:43:00,17097,5,0
63_4_5330_1_13:30,13:46:00,13:46:00,17098,6,1
63_4_5331_0_09:00,09:00:00,09:00:00,17101,1,1
63_4_5331_0_09:00,09:02:00,09:02:00,17342,2,0
63_4_5331_0_09:00,09:02:00,09:02:00,17343,3,0
63_4_5331_0_09:00,09:02:00,09:02:00,17102,4,0
63_4_5331_0_09:00,09:05:00,09:05:00,17103,5,0
63_4_5331_0_09:00,09:06:00,09:06:00,17344,6,0
63_4_5331_0_09:00,09:07:00,09:07:00,17103,7,0
63_4_5331_0_09:00,09:10:00,09:10:00,16928,8,0
63_4_5331_0_09:00,09:16:00,09:16:00,16927,9,0
63_4_5331_0_09:00,09:25:00,09:25:00,16926,10,0
63_4_5331_0_09:00,09:30:00,09:30:00,16819,11,1
63_4_5331_1_12:30,12:30:00,12:30:00,16819,1,1
63_4_5331_1_12:30,12:35:00,12:35:00,16926,2,0
63_4_5331_1_12:30,12:44:00,12:44:00,16927,3,0
63_4_5331_1_12:30,12:50:00,12:50:00,16928,4,0
63_4_5331_1_12:30,12:55:00,12:55:00,17103,5,0
63_4_5331_1_12:30,12:56:00,12:56:00,17344,6,0
63_4_5331_1_12:30,12:57:00,12:57:00,17103,7,0
63_4_5331_1_12:30,12:58:00,12:58:00,17102,8,0
63_4_5331_1_12:30,12:59:00,12:59:00,17343,9,0
63_4_5331_1_12:30,12:59:00,12:59:00,17342,10,0
63_4_5331_1_12:30,13:00:00,13:00:00,17101,11,1
63_4_5332_0_09:10,09:10:00,09:10:00,17093,1,1
63_4_5332_0_09:10,09:15:00,09:15:00,17094,2,0
63_4_5332_0_09:10,09:17:00,09:17:00,17095,3,0
63_4_5332_0_09:10,09:19:00,09:19:00,17096,4,0
63_4_5332_0_09:10,09:21:00,09:21:00,17095,5,0
63_4_5332_0_09:10,09:24:00,09:24:00,16926,6,0
63_4_5332_0_09:10,09:30:00,09:30:00,16819,7,1
63_4_5332_1_14:00,14:00:00,14:00:00,16819,1,1
63_4_5332_1_14:00,14:08:00,14:08:00,16926,2,0
63_4_5332_1_14:00,14:09:00,14:09:00,17095,3,0
63_4_5332_1_14:00,14:11:00,14:11:00,17096,4,0
63_4_5332_1_14:00,14:13:00,14:13:00,17095,5,0
63_4_5332_1_14:00,14:15:00,14:15:00,17094,6,0
63_4_5332_1_14:00,14:20:00,14:20:00,17093,7,1
63_4_5344_0_06:30,06:30:00,06:30:00,16823,1,1
63_4_5344_0_06:30,06:32:00,06:32:00,17153,2,0
63_4_5344_0_06:30,06:34:00,06:34:00,17200,3,0
63_4_5344_0_06:30,06:36:00,06:36:00,17151,4,0
63_4_5344_0_06:30,06:46:00,06:46:00,17152,5,0
63_4_5344_0_06:30,06:50:00,06:50:00,17076,6,0
63_4_5344_0_06:30,06:54:00,06:54:00,17152,7,0
63_4_5344_0_06:30,07:03:00,07:03:00,16822,8,0
63_4_5344_0_06:30,07:04:00,07:04:00,17263,9,0
63_4_5344_0_06:30,07:05:00,07:05:00,17157,10,0
63_4_5344_0_06:30,07:06:00,07:06:00,17264,11,0
63_4_5344_0_06:30,07:12:00,07:12:00,17002,12,0
63_4_5344_0_06:30,07:13:00,07:13:00,17116,13,0
63_4_5344_0_06:30,07:14:00,07:14:00,17265,14,0
63_4_5344_0_06:30,07:18:00,07:18:00,17117,15,0
63_4_5344_0_06:30,07:19:00,07:19:00,17118,16,0
63_4_5344_0_06:30,07:23:00,07:23:00,17001,17,0
63_4_5344_0_06:30,07:28:00,07:28:00,17000,18,0
63_4_5344_0_06:30,07:35:00,07:35:00,16999,19,0
63_4_5344_0_06:30,07:39:00,07:39:00,17073,20,0
63_4_5344_0_06:30,07:40:00,07:40:00,17266,21,0
63_4_5344_0_06:30,07:41:00,07:41:00,16821,22,0
63_4_5344_0_06:30,07:42:00,07:42:00,16995,23,1
63_4_5344_0_06:45,06:45:00,06:45:00,16823,1,1
63_4_5344_0_06:45,06:47:00,06:47:00,17153,2,0
63_4_5344_0_06:45,06:49:00,06:49:00,17200,3,0
63_4_5344_0_06:45,06:51:00,06:51:00,17151,4,0
63_4_5344_0_06:45,07:01:00,07:01:00,17152,5,0
63_4_5344_0_06:45,07:05:00,07:05:00,17076,6,0
63_4_5344_0_06:45,07:09:00,07:09:00,17152,7,0
63_4_5344_0_06:45,07:18:00,07:18:00,16822,8,0
63_4_5344_0_06:45,07:19:00,07:19:00,17263,9,0
63_4_5344_0_06:45,07:20:00,07:20:00,17157,10,0
63_4_5344_0_06:45,07:21:00,07:21:00,17264,11,0
63_4_5344_0_06:45,07:27:00,07:27:00,17002,12,0
63_4_5344_0_06:45,07:28:00,07:28:00,17116,13,0
63_4_5344_0_06:45,07:29:00,07:29:00,17265,14,0
63_4_5344_0_06:45,07:33:00,07:33:00,17117,15,0
63_4_5344_0_06:45,07:34:00,07:34:00,17118,16,0
63_4_5344_0_06:45,07:38:00,07:38:00,17001,17,0
63_4_5344_0_06:45,07:43:00,07:43:00,17000,18,0
63_4_5344_0_06:45,07:50:00,07:50:00,16999,19,0
63_4_5344_0_06:45,07:54:00,07:54:00,17073,20,0
63_4_5344_0_06:45,07:55:00,07:55:00,17266,21,0
63_4_5344_0_06:45,07:56:00,07:56:00,16821,22,0
63_4_5344_0_06:45,07:57:00,07:57:00,16995,23,1
63_4_5344_0_07:05,07:05:00,07:05:00,17076,1,1
63_4_5344_0_07:05,07:09:00,07:09:00,17152,2,0
63_4_5344_0_07:05,07:18:00,07:18:00,16822,3,0
63_4_5344_0_07:05,07:19:00,07:19:00,17263,4,0
63_4_5344_0_07:05,07:20:00,07:20:00,17157,5,0
63_4_5344_0_07:05,07:21:00,07:21:00,17264,6,0
63_4_5344_0_07:05,07:27:00,07:27:00,17002,7,0
63_4_5344_0_07:05,07:28:00,07:28:00,17116,8,0
63_4_5344_0_07:05,07:29:00,07:29:00,17265,9,0
63_4_5344_0_07:05,07:33:00,07:33:00,17117,10,0
63_4_5344_0_07:05,07:34:00,07:34:00,17118,11,0
63_4_5344_0_07:05,07:38:00,07:38:00,17001,12,0
63_4_5344_0_07:05,07:43:00,07:43:00,17000,13,0
63_4_5344_0_07:05,07:50:00,07:50:00,16999,14,0
63_4_5344_0_07:05,07:54:00,07:54:00,17073,15,0
63_4_5344_0_07:05,07:55:00,07:55:00,17266,16,0
63_4_5344_0_07:05,07:56:00,07:56:00,16821,17,0
63_4_5344_0_07:05,07:56:00,07:56:00,16995,18,1
63_4_5344_1_17:50,17:50:00,17:50:00,16995,1,1
63_4_5344_1_17:50,17:50:00,17:50:00,16821,2,0
63_4_5344_1_17:50,17:51:00,17:51:00,17266,3,0
63_4_5344_1_17:50,17:52:00,17:52:00,17073,4,0
63_4_5344_1_17:50,17:56:00,17:56:00,16999,5,0
63_4_5344_1_17:50,18:03:00,18:03:00,17000,6,0
63_4_5344_1_17:50,18:08:00,18:08:00,17001,7,0
63_4_5344_1_17:50,18:10:00,18:10:00,17118,8,0
63_4_5344_1_17:50,18:13:00,18:13:00,17117,9,0
63_4_5344_1_17:50,18:15:00,18:15:00,17265,10,0
63_4_5344_1_17:50,18:16:00,18:16:00,17116,11,0
63_4_5344_1_17:50,18:19:00,18:19:00,17002,12,0
63_4_5344_1_17:50,18:21:00,18:21:00,17264,13,0
63_4_5344_1_17:50,18:22:00,18:22:00,17157,14,0
63_4_5344_1_17:50,18:23:00,18:23:00,17263,15,0
63_4_5344_1_17:50,18:28:00,18:28:00,16822,16,0
63_4_5344_1_17:50,18:37:00,18:37:00,17152,17,0
63_4_5344_1_17:50,18:41:00,18:41:00,17076,18,1
63_4_5399_0_07:25,07:25:00,07:25:00,16901,1,1
63_4_5399_0_07:25,07:31:00,07:31:00,17281,2,0
63_4_5399_0_07:25,07:32:00,07:32:00,17282,3,0
63_4_5399_0_07:25,07:35:00,07:35:00,16912,4,0
63_4_5399_0_07:25,07:40:00,07:40:00,16911,5,0
63_4_5399_0_07:25,07:41:00,07:41:00,17283,6,0
63_4_5399_0_07:25,07:54:00,07:54:00,17284,7,0
63_4_5399_0_07:25,07:55:00,07:55:00,16833,8,1
63_4_5399_1_13:40,13:40:00,13:40:00,16833,1,1
63_4_5399_1_13:40,13:41:00,13:41:00,17284,2,0
63_4_5399_1_13:40,13:54:00,13:54:00,17283,3,0
63_4_5399_1_13:40,13:55:00,13:55:00,16911,4,0
63_4_5399_1_13:40,14:00:00,14:00:00,16912,5,0
63_4_5399_1_13:40,14:08:00,14:08:00,17282,6,0
63_4_5399_1_13:40,14:09:00,14:09:00,17281,7,0
63_4_5399_1_13:40,14:10:00,14:10:00,16901,8,1
63_4_5399_1_16:45,16:45:00,16:45:00,16833,1,1
63_4_5399_1_16:45,16:46:00,16:46:00,17284,2,0
63_4_5399_1_16:45,16:59:00,16:59:00,17283,3,0
63_4_5399_1_16:45,17:00:00,17:00:00,16911,4,0
63_4_5399_1_16:45,17:05:00,17:05:00,16912,5,0
63_4_5399_1_16:45,17:13:00,17:13:00,17282,6,0
63_4_5399_1_16:45,17:14:00,17:14:00,17281,7,0
63_4_5399_1_16:45,17:15:00,17:15:00,16901,8,1
63_4_5560_0_16:00,16:00:00,16:00:00,16816,1,1
63_4_5560_0_16:00,17:00:00,17:00:00,16821,2,0
63_4_5560_0_16:00,19:00:00,19:00:00,17155,3,1
63_4_5560_0_16:00,16:00:00,16:00:00,16816,1,1
63_4_5560_0_16:00,17:00:00,17:00:00,16821,2,0
63_4_5560_0_16:00,19:00:00,19:00:00,17155,3,1
63_4_5560_1_19:15,19:15:00,19:15:00,17155,1,1
63_4_5560_1_19:15,21:00:00,21:00:00,16821,2,0
63_4_5560_1_19:15,21:50:00,21:50:00,16816,3,1
63_4_5560_1_19:15,19:15:00,19:15:00,17155,1,1
63_4_5560_1_19:15,21:25:00,21:25:00,16821,2,0
63_4_5560_1_19:15,22:15:00,22:15:00,16816,3,1
63_4_5560_0_08:00,08:00:00,08:00:00,16816,1,1
63_4_5560_0_08:00,09:00:00,09:00:00,16821,2,0
63_4_5560_0_08:00,11:00:00,11:00:00,17155,3,1
63_4_5560_1_16:00,16:00:00,16:00:00,17155,1,1
63_4_5560_1_16:00,18:10:00,18:10:00,16821,2,0
63_4_5560_1_16:00,19:00:00,19:00:00,16816,3,1
63_4_5794_0_06:45,06:45:00,06:45:00,17120,1,1
63_4_5794_0_06:45,06:47:00,06:47:00,17274,2,0
63_4_5794_0_06:45,06:48:00,06:48:00,17273,3,0
63_4_5794_0_06:45,06:49:00,06:49:00,17121,4,0
63_4_5794_0_06:45,06:50:00,06:50:00,17272,5,0
63_4_5794_0_06:45,06:51:00,06:51:00,17271,6,0
63_4_5794_0_06:45,06:53:00,06:53:00,17115,7,0
63_4_5794_0_06:45,07:05:00,07:05:00,17156,8,0
63_4_5794_0_06:45,07:08:00,07:08:00,17270,9,0
63_4_5794_0_06:45,07:15:00,07:15:00,17157,10,0
63_4_5794_0_06:45,07:17:00,07:17:00,17263,11,0
63_4_5794_0_06:45,07:18:00,07:18:00,16822,12,1
63_4_5794_0_07:45,07:45:00,07:45:00,17120,1,1
63_4_5794_0_07:45,07:47:00,07:47:00,17274,2,0
63_4_5794_0_07:45,07:48:00,07:48:00,17273,3,0
63_4_5794_0_07:45,07:50:00,07:50:00,17121,4,0
63_4_5794_0_07:45,07:50:00,07:50:00,17272,5,0
63_4_5794_0_07:45,07:51:00,07:51:00,17271,6,0
63_4_5794_0_07:45,07:55:00,07:55:00,17115,7,0
63_4_5794_0_07:45,08:07:00,08:07:00,17156,8,0
63_4_5794_0_07:45,08:10:00,08:10:00,17270,9,0
63_4_5794_0_07:45,08:17:00,08:17:00,17157,10,0
63_4_5794_0_07:45,08:19:00,08:19:00,17263,11,0
63_4_5794_0_07:45,08:25:00,08:25:00,16822,12,0
63_4_5794_0_07:45,08:28:00,08:28:00,17264,13,0
63_4_5794_0_07:45,08:34:00,08:34:00,17002,14,0
63_4_5794_0_07:45,08:37:00,08:37:00,17116,15,0
63_4_5794_0_07:45,08:39:00,08:39:00,17265,16,0
63_4_5794_0_07:45,08:40:00,08:40:00,17117,17,0
63_4_5794_0_07:45,08:42:00,08:42:00,17118,18,0
63_4_5794_0_07:45,08:45:00,08:45:00,17001,19,0
63_4_5794_0_07:45,08:50:00,08:50:00,17000,20,0
63_4_5794_0_07:45,08:57:00,08:57:00,16999,21,0
63_4_5794_0_07:45,09:01:00,09:01:00,17073,22,0
63_4_5794_0_07:45,09:02:00,09:02:00,17266,23,0
63_4_5794_0_07:45,09:03:00,09:03:00,16821,24,0
63_4_5794_0_07:45,09:04:00,09:04:00,16995,25,1
63_4_5794_0_15:00,15:00:00,15:00:00,17120,1,1
63_4_5794_0_15:00,15:02:00,15:02:00,17274,2,0
63_4_5794_0_15:00,15:03:00,15:03:00,17273,3,0
63_4_5794_0_15:00,15:05:00,15:05:00,17121,4,0
63_4_5794_0_15:00,15:06:00,15:06:00,17272,5,0
63_4_5794_0_15:00,15:07:00,15:07:00,17271,6,0
63_4_5794_0_15:00,15:10:00,15:10:00,17115,7,0
63_4_5794_0_15:00,15:22:00,15:22:00,17156,8,0
63_4_5794_0_15:00,15:27:00,15:27:00,17270,9,0
63_4_5794_0_15:00,15:32:00,15:32:00,17157,10,0
63_4_5794_0_15:00,15:33:00,15:33:00,17263,11,0
63_4_5794_0_15:00,15:35:00,15:35:00,16822,12,1
63_4_5794_0_18:10,18:10:00,18:10:00,17120,1,1
63_4_5794_0_18:10,18:27:00,18:27:00,17263,2,0
63_4_5794_0_18:10,18:28:00,18:28:00,16822,3,1
63_4_5794_1_07:18,07:18:00,07:18:00,16822,1,1
63_4_5794_1_07:18,07:17:00,07:17:00,17263,2,0
63_4_5794_1_07:18,07:45:00,07:45:00,17120,3,1
63_4_5794_1_13:45,13:45:00,13:45:00,16995,1,1
63_4_5794_1_13:45,13:45:00,13:45:00,16821,2,0
63_4_5794_1_13:45,13:46:00,13:46:00,17266,3,0
63_4_5794_1_13:45,13:47:00,13:47:00,17073,4,0
63_4_5794_1_13:45,13:51:00,13:51:00,16999,5,0
63_4_5794_1_13:45,13:58:00,13:58:00,17000,6,0
63_4_5794_1_13:45,14:03:00,14:03:00,17001,7,0
63_4_5794_1_13:45,14:07:00,14:07:00,17118,8,0
63_4_5794_1_13:45,14:08:00,14:08:00,17117,9,0
63_4_5794_1_13:45,14:10:00,14:10:00,17265,10,0
63_4_5794_1_13:45,14:11:00,14:11:00,17116,11,0
63_4_5794_1_13:45,14:14:00,14:14:00,17002,12,0
63_4_5794_1_13:45,14:17:00,14:17:00,17264,13,0
63_4_5794_1_13:45,14:23:00,14:23:00,16822,14,1
63_4_5794_1_13:45,13:45:00,13:45:00,16995,1,1
63_4_5794_1_13:45,13:45:00,13:45:00,16821,2,0
63_4_5794_1_13:45,13:46:00,13:46:00,17266,3,0
63_4_5794_1_13:45,13:47:00,13:47:00,17073,4,0
63_4_5794_1_13:45,13:51:00,13:51:00,16999,5,0
63_4_5794_1_13:45,13:58:00,13:58:00,17000,6,0
63_4_5794_1_13:45,14:03:00,14:03:00,17001,7,0
63_4_5794_1_13:45,14:06:00,14:06:00,17118,8,0
63_4_5794_1_13:45,14:08:00,14:08:00,17117,9,0
63_4_5794_1_13:45,14:09:00,14:09:00,17265,10,0
63_4_5794_1_13:45,14:11:00,14:11:00,17116,11,0
63_4_5794_1_13:45,14:14:00,14:14:00,17002,12,0
63_4_5794_1_13:45,14:18:00,14:18:00,17264,13,0
63_4_5794_1_13:45,14:23:00,14:23:00,16822,14,0
63_4_5794_1_13:45,14:24:00,14:24:00,17263,15,0
63_4_5794_1_13:45,14:26:00,14:26:00,17157,16,0
63_4_5794_1_13:45,14:31:00,14:31:00,17270,17,0
63_4_5794_1_13:45,14:36:00,14:36:00,17156,18,0
63_4_5794_1_13:45,14:48:00,14:48:00,17115,19,0
63_4_5794_1_13:45,14:50:00,14:50:00,17271,20,0
63_4_5794_1_13:45,14:51:00,14:51:00,17272,21,0
63_4_5794_1_13:45,14:53:00,14:53:00,17121,22,0
63_4_5794_1_13:45,14:55:00,14:55:00,17273,23,0
63_4_5794_1_13:45,14:57:00,14:57:00,17274,24,0
63_4_5794_1_13:45,14:58:00,14:58:00,17120,25,1
63_4_5794_1_16:35,16:35:00,16:35:00,16822,1,1
63_4_5794_1_16:35,16:37:00,16:37:00,17263,2,0
63_4_5794_1_16:35,16:38:00,16:38:00,17157,3,0
63_4_5794_1_16:35,16:43:00,16:43:00,17270,4,0
63_4_5794_1_16:35,16:48:00,16:48:00,17156,5,0
63_4_5794_1_16:35,17:00:00,17:00:00,17115,6,0
63_4_5794_1_16:35,17:02:00,17:02:00,17271,7,0
63_4_5794_1_16:35,17:03:00,17:03:00,17272,8,0
63_4_5794_1_16:35,17:05:00,17:05:00,17121,9,0
63_4_5794_1_16:35,17:07:00,17:07:00,17273,10,0
63_4_5794_1_16:35,17:08:00,17:08:00,17274,11,0
63_4_5794_1_16:35,17:10:00,17:10:00,17120,12,1
63_4_5794_1_18:28,18:28:00,18:28:00,16822,1,1
63_4_5794_1_18:28,18:29:00,18:29:00,17263,2,0
63_4_5794_1_18:28,18:31:00,18:31:00,17157,3,0
63_4_5794_1_18:28,18:34:00,18:34:00,17270,4,0
63_4_5794_1_18:28,18:41:00,18:41:00,17156,5,0
63_4_5794_1_18:28,18:53:00,18:53:00,17115,6,0
63_4_5794_1_18:28,18:56:00,18:56:00,17271,7,0
63_4_5794_1_18:28,18:57:00,18:57:00,17272,8,0
63_4_5794_1_18:28,18:58:00,18:58:00,17121,9,0
63_4_5794_1_18:28,19:00:00,19:00:00,17273,10,0
63_4_5794_1_18:28,19:02:00,19:02:00,17274,11,0
63_4_5794_1_18:28,19:03:00,19:03:00,17120,12,1
63_4_5808_0_15:30,15:30:00,15:30:00,16815,1,1
63_4_5808_0_15:30,15:35:00,15:35:00,16908,2,0
63_4_5808_0_15:30,15:40:00,15:40:00,16909,3,0
63_4_5808_0_15:30,15:45:00,15:45:00,16910,4,0
63_4_5808_0_15:30,15:50:00,15:50:00,16911,5,0
63_4_5808_0_15:30,16:00:00,16:00:00,16880,6,1
63_4_5808_1_09:00,09:00:00,09:00:00,16880,1,1
63_4_5808_1_09:00,09:10:00,09:10:00,16911,2,0
63_4_5808_1_09:00,09:15:00,09:15:00,16910,3,0
63_4_5808_1_09:00,09:20:00,09:20:00,16909,4,0
63_4_5808_1_09:00,09:25:00,09:25:00,16908,5,0
63_4_5808_1_09:00,09:30:00,09:30:00,16815,6,1
63_4_5903_0_07:00,07:00:00,07:00:00,16963,1,1
63_4_5903_0_07:00,07:01:00,07:01:00,16962,2,0
63_4_5903_0_07:00,07:01:00,07:01:00,17372,3,0
63_4_5903_0_07:00,07:02:00,07:02:00,17371,4,0
63_4_5903_0_07:00,07:03:00,07:03:00,16961,5,0
63_4_5903_0_07:00,07:05:00,07:05:00,17370,6,0
63_4_5903_0_07:00,07:06:00,07:06:00,16960,7,0
63_4_5903_0_07:00,07:08:00,07:08:00,16959,8,0
63_4_5903_0_07:00,07:09:00,07:09:00,17369,9,0
